Species,Sample ID,Clock 1,Clock 2,Sum,Mean ,Adcyap1,Adcyap2,Sum,Mean
Eurasian blackcap,5181,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,5183,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,5184,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,5223,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,5224,NA,NA,NA,NA,166,168,334,167
Eurasian blackcap,5225,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,5227,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,5230,NA,NA,NA,NA,164,166,330,165
Eurasian blackcap,5232,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,5233,NA,NA,NA,NA,160,164,324,162
Eurasian blackcap,5235,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,5239,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,5241,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,5243,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,5245,NA,NA,NA,NA,166,168,334,167
Eurasian blackcap,5247,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,5248,NA,NA,NA,NA,166,166,332,166
Eurasian blackcap,5249,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,5252,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,5254,NA,NA,NA,NA,168,168,336,168
Eurasian blackcap,5255,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,5257,NA,NA,NA,NA,164,166,330,165
Eurasian blackcap,5258,NA,NA,NA,NA,166,168,334,167
Eurasian blackcap,5259,NA,NA,NA,NA,168,170,338,169
Eurasian blackcap,5260,NA,NA,NA,NA,160,164,324,162
Eurasian blackcap,5264,NA,NA,NA,NA,170,170,340,170
Eurasian blackcap,5267,NA,NA,NA,NA,164,174,338,169
Eurasian blackcap,5269,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,5270,NA,NA,NA,NA,164,170,334,167
Eurasian blackcap,5271,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,5276,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,5277,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,5281,NA,NA,NA,NA,164,164,328,164
Eurasian blackcap,5283,NA,NA,NA,NA,160,166,326,163
Eurasian blackcap,5284,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8281,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8282,NA,NA,NA,NA,164,168,332,166
Eurasian blackcap,8283,NA,NA,NA,NA,166,168,334,167
Eurasian blackcap,8284,NA,NA,NA,NA,160,168,328,164
Eurasian blackcap,8285,NA,NA,NA,NA,164,168,332,166
